代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
968030,中银香港香港股票基金,香港股票,0,0,2024-07-03,31.6342,0.3655,9.74
968074,摩根亚洲增长基金 acc USD,亚洲不包括日本股票,0,0,2024-07-03,$11.8900,0.1200,10.09
160142,南方优势产业灵活配置混合（LOF）,标准混合,0,0,2024-07-04,0.8628,-0.0050,-5.00
009437,信澳科技创新一年定期开放混合A,积极配置 - 大盘成长（封闭式）,0,0,2024-06-30,1.0051,-0.0001,-3.89
009438,信澳科技创新一年定期开放混合C,积极配置 - 大盘成长（封闭式）,0,0,2024-06-30,1.0010,-0.0001,-3.93
011825,浙商汇金量化臻选股票C,沪港深股票,0,0,2024-07-04,0.7333,-0.0124,-7.17
161127,易方达标普生物科技指数（QDII-LOF）A(人民币份额),QDII行业股票,0,0,2024-07-03,1.3310,-0.0064,1.85
006289,华夏养老目标日期2040三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,0.9791,-0.0058,-9.74
161040,富国创业板两年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.9764,-0.0029,-5.95
007059,汇添富养老目标日期2040五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.2367,-0.0074,-1.89
006763,汇添富养老目标日期2030三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.1741,-0.0025,-0.75
160643,鹏华中证空天一体军工指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.9331,-0.0085,-14.89
009715,汇添富策略增长灵活配置混合,沪港深灵活配置,0,0,2024-07-04,0.9602,-0.0008,-14.44
009490,泰康科技创新一年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-06-30,0.8499,-0.0001,4.18
010364,鹏华中证空天一体军工指数（LOF）C,行业股票 - 其它,0,0,2024-07-04,0.7463,-0.0068,-14.94
968057,博时-安本标准精选新兴市场债券基金-A-人民币,环球新兴市场债券,0,0,2024-07-03,0.7496,-0.0022,-19.95
010400,富国融泰三个月定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7076,-0.0058,-2.21
007780,银华尊和养老目标日期2040三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.0858,-0.0049,-3.08
006891,华夏养老目标日期2050五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.1748,-0.0037,-1.15
009447,财通资管科技创新一年定期开放混合,行业混合 - 科技、传媒及通讯（封闭式）,0,0,2024-07-04,0.8233,-0.0146,-16.28
968072,摩根亚洲增长基金 acc RMB Hedged,行业股票-其他,0,0,2024-07-03,11.7900,0.1200,8.76
007779,银华尊和养老目标日期2030三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.0101,-0.0045,-5.32
457001,国富亚洲机会股票（QDII）,QDII亚太区不包括日本股票,0,0,2024-07-03,1.3100,0.0130,11.58
006620,华夏养老目标日期2045三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.2181,-0.0024,-9.96
009048,浦银安盛科技创新优选混合,灵活配置,0,0,2024-07-04,0.8781,-0.0018,3.55
002419,汇添富创新活力混合,积极配置 - 大盘成长,0,0,2024-07-04,1.5250,-0.0042,0.38
012724,国泰中证畜牧养殖ETF联接A,行业股票 - 消费,0,0,2024-07-04,0.7067,-0.0164,-14.25
007060,汇添富养老目标日期2050五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.2020,-0.0065,-2.21
968040,惠理价值基金P类人民币非对冲,行业股票-其他,0,0,2024-07-03,10.5657,0.1467,9.06
012798,华宝第三产业灵活配置混合C,灵活配置,0,0,2024-07-04,0.9773,-0.0512,-5.21
519646,银河鑫利灵活配置混合 - I,保守混合,0,0,2024-07-04,1.0000,0.0000,0.00
006621,华夏养老目标日期2045三年持有期混合（FOF）C,目标日期,0,0,2024-07-02,1.1929,-0.0023,-10.15
012725,国泰中证畜牧养殖ETF联接C,行业股票 - 消费,0,0,2024-07-04,0.7004,-0.0162,-14.38
009663,华泰紫金创新先锋混合（LOF）A,灵活配置,0,0,2024-07-04,0.8899,-0.0025,-3.38
968096,汇丰亚洲高收益债券基金-港元-累计,亚洲高收益债券,0,0,2024-07-04,7.8669,0.0182,5.71
009340,工银瑞信养老目标日期2055五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,0.7880,-0.0037,-1.33
501202,华泰紫金创新先锋混合（LOF）C,灵活配置,0,0,2024-07-04,0.8828,-0.0026,-3.48
160727,嘉实创业板两年定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-04,0.7303,-0.0063,-11.85
501092,交银瑞思混合（LOF）,沪港深积极配置,0,0,2024-07-04,0.8618,-0.0040,-13.56
968090,汇丰亚洲高收益债券基金-美元-累计,亚洲高收益债券,0,0,2024-07-04,$7.8282,0.0199,5.65
968063,摩根太平洋科技美元累计,行业股票-科技,0,0,2024-07-03,$12.8900,0.1700,13.67
968097,汇丰亚洲高收益债券基金-港元-每月派息,亚洲高收益债券,0,0,2024-07-04,5.4406,0.0126,5.68
009867,工银瑞信创新精选一年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.9087,-0.0051,-0.51
008079,诺德大类精选配置三个月定期开放混合（FOF）,积极配置 - 大盘成长（封闭式）,0,0,2024-07-03,0.9484,-0.0052,-3.08
968091,汇丰亚洲高收益债券基金-美元-每月派息,亚洲高收益债券,0,0,2024-07-04,$5.3845,0.0136,5.67
009693,富国积极成长一年定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-04,0.9984,-0.0154,-19.95
501030,汇添富中证环境治理指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.3767,-0.0100,-16.46
006111,泰康弘实3个月定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-03,0.8901,-0.0039,2.35
012001,中泰星宇价值成长混合A,沪港深积极配置,0,0,2024-07-04,0.6576,-0.0110,-11.76
512670,鹏华中证国防ETF,行业股票 - 其它,0,0,2024-07-04,0.5775,-0.0060,-17.00
010446,国泰金福三个月定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.6172,-0.0045,-5.76
011011,融通产业趋势精选混合A,沪港深积极配置,0,0,2024-07-04,0.6926,0.0000,15.70
968093,汇丰亚洲高收益债券基金-人民币对冲-累计,其他债券,0,0,2024-07-04,7.8693,0.0214,4.30
501031,汇添富中证环境治理指数（LOF）C,行业股票 - 其它,0,0,2024-07-04,0.3697,-0.0098,-16.62
007241,中欧预见养老目标日期2050五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.0803,-0.0082,-6.82
968008,恒生中国企业指数基金 - A Acc,中国股票,0,0,2024-07-04,29.9900,0.1700,13.99
005589,长信企业精选两年定开混合,沪港深积极配置（封闭式）,0,0,2024-06-30,0.7082,-0.0001,-9.07
012002,中泰星宇价值成长混合C,沪港深积极配置,0,0,2024-07-04,0.6475,-0.0109,-11.98
009868,工银瑞信创新精选一年定期开放混合C,沪港深积极配置（封闭式）,0,0,2024-07-04,0.8814,-0.0049,-0.92
968061,摩根太平洋科技人民币对冲累计,行业股票-其他,0,0,2024-07-03,12.7900,0.1700,12.29
968095,汇丰亚洲高收益债券基金-人民币对冲-每月派息,其他债券,0,0,2024-07-04,5.3240,0.0140,4.27
007242,中欧预见养老目标日期2050五年持有期混合（FOF）C,目标日期,0,0,2024-07-02,1.0698,-0.0081,-6.96
512710,富国中证军工龙头ETF,行业股票 - 其它,0,0,2024-07-04,0.5193,-0.0063,-13.39
501203,易方达创新未来混合（LOF）,沪港深积极配置,0,0,2024-07-04,0.7994,-0.0052,-7.05
004698,博时军工主题股票,行业股票 - 其它,0,0,2024-07-04,1.1420,-0.0180,-21.46
002269,银华大数据灵活配置定期开放混合,灵活配置（封闭式）,0,0,2024-06-30,0.8600,0.0000,-2.38
160630,鹏华中证国防指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.7541,-0.0076,-16.67
010194,博时睿祥15个月定期开放混合A,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.6759,-0.0003,0.33
968098,汇丰亚洲高收益债券基金-澳元对冲-每月派息,其他债券,0,0,2024-07-04,5.3422,0.0133,5.02
003720,易方达标普生物科技指数（QDII-LOF）A(美元现汇份额）,QDII行业股票,0,0,2024-07-03,$0.1866,-0.0010,1.14
164908,交银施罗德中证环境治理指数（LOF）,行业股票 - 其它,0,0,2024-07-04,0.3231,-0.0084,-16.83
012041,鹏华中证国防指数（LOF）C,行业股票 - 其它,0,0,2024-07-04,0.6835,-0.0069,-16.65
968029,恒生指数基金M类人民币（对冲）份额,行业股票-其他,0,0,2024-07-04,0.7000,0.0046,6.85
161131,易方达科润混合（LOF）,沪港深积极配置,0,0,2024-07-04,0.7710,-0.0019,-4.41
006886,工银瑞信养老目标日期2050五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,1.0489,-0.0063,-8.68
009683,汇添富创新增长一年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.9417,-0.0009,6.65
011592,博时军工主题股票C,行业股票 - 其它,0,0,2024-07-04,1.1200,-0.0180,-21.73
010195,博时睿祥15个月定期开放混合C,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.6640,-0.0003,0.08
506002,易方达科创板两年定开混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7539,-0.0036,-14.74
009334,富国融享18个月定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,1.0067,-0.0054,2.25
009217,博时荣丰回报灵活配置混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.7520,0.0020,-0.24
160726,嘉实瑞享定期开放灵活配置混合,沪港深积极配置（封闭式）,0,0,2024-07-04,0.8921,-0.0054,-4.42
968007,恒生中国企业指数基金 - M RMB H Acc,行业股票-其他,0,0,2024-07-04,1.0437,0.0060,12.75
009684,汇添富创新增长一年定期开放混合C,沪港深积极配置（封闭式）,0,0,2024-07-04,0.9192,-0.0009,6.32
008827,建信易盛郑商所能源化工期货ETF联接基金A,商品 - 其它,0,0,2024-07-04,0.7987,0.0011,-1.44
968012,中银香港全天候中国高息债券基金A1,大中华高收益债券,0,0,2024-07-03,5.6900,0.0100,6.05
011745,华夏养老目标日期2055五年持有期混合（FOF）A,目标日期,0,0,2024-07-02,0.6608,-0.0018,-11.89
009218,博时荣丰回报灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.7365,0.0020,-0.50
270026,广发国证2000ETF联接A,大盘成长股票,0,0,2024-07-04,0.9673,-0.0222,-17.08
009595,山西证券裕桓一年持有期混合,积极配置 - 大盘平衡,0,0,2024-07-04,0.7026,-0.0044,0.16
009794,太平智选一年定期开放股票,大盘成长股票（封闭式）,0,0,2024-07-04,0.7362,0.0008,-4.55
501081,中欧科创主题混合（LOF）A,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,1.2835,-0.0194,-17.41
501082,博时科创主题灵活配置混合（LOF）A,积极配置 - 大盘成长,0,0,2024-07-04,1.4305,0.0037,-0.58
516070,易方达中证内地低碳经济主题ETF,行业股票 - 其它,0,0,2024-07-04,0.3961,-0.0036,-6.03
010432,广发国证 2000ETF联接C,大盘成长股票,0,0,2024-07-04,0.9598,-0.0221,-17.16
008828,建信易盛郑商所能源化工期货ETF联接基金C,商品 - 其它,0,0,2024-07-04,0.7867,0.0010,-1.65
501049,东方红睿玺三年持有混合A,沪港深积极配置,0,0,2024-07-04,0.7950,0.0003,-6.76
010764,九泰锐升混合,积极配置 - 大盘成长,0,0,2024-07-04,0.6456,0.0016,-6.34
007207,华夏常阳三年定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-04,0.8431,-0.0017,6.61
006642,华泰保兴吉年利定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7855,-0.0022,-7.92
501078,广发科创主题灵活配置混合（LOF）,灵活配置,0,0,2024-07-04,1.4347,-0.0096,-14.34
012445,华富新能源股票A,行业股票 - 其它,0,0,2024-07-04,0.6249,0.0006,-15.15
159907,广发国证2000ETF,大盘成长股票,0,0,2024-07-04,0.5897,-0.0143,-17.98
000409,鹏华环保产业股票,行业股票 - 其它,0,0,2024-07-04,2.9830,0.0070,-0.47
010506,东方红睿玺三年持有混合C,沪港深积极配置,0,0,2024-07-04,0.7807,0.0003,-6.99
004812,中欧先进制造股票A,行业股票 - 其它,0,0,2024-07-04,1.9266,0.0003,1.47
160634,鹏华中证环保产业指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.8817,-0.0102,-10.76
007586,华泰保兴多策略三个月定期开放股票,大盘成长股票（封闭式）,0,0,2024-07-04,1.1998,-0.0100,-10.70
160926,大成创业板两年定期开放混合A,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7987,-0.0091,-14.24
010016,华夏科技前沿6个月定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.7291,-0.0059,-7.84
010418,财通景气行业混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.6045,-0.0045,-12.02
164304,新华中证环保产业指数,行业股票 - 其它,0,0,2024-07-04,0.8388,-0.0097,-11.02
501038,银华明择多策略定期开放混合,行业混合 - 消费（封闭式）,0,0,2024-07-04,1.6046,-0.0107,-7.92
009798,大成创业板两年定期开放混合C,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7862,-0.0089,-14.40
501099,平安新兴产业混合（LOF）,积极配置 - 大盘成长,0,0,2024-07-04,1.1279,0.0005,-8.75
005088,嘉实新添辉定期开放灵活配置混合A,灵活配置（封闭式）,0,0,2024-07-04,0.7800,-0.0036,-8.91
004813,中欧先进制造股票C,行业股票 - 其它,0,0,2024-07-04,1.8682,0.0003,1.07
159885,鹏华中证内地低碳经济主题ETF,行业股票 - 其它,0,0,2024-07-04,0.5325,-0.0049,-6.73
010017,华夏科技前沿6个月定期开放混合C,沪港深积极配置（封闭式）,0,0,2024-07-04,0.7152,-0.0058,-8.07
501066,东方红恒元五年定期开放灵活配置混合,沪港深积极配置（封闭式）,0,0,2024-07-04,1.3388,0.0024,-8.58
163114,申万菱信中证环保产业指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.8873,-0.0101,-10.74
168207,国联创业板两年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.6946,-0.0071,-12.94
010059,东方红鼎元3个月定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7935,-0.0081,-2.61
516320,华夏中证装备产业ETF,行业股票 - 其它,0,0,2024-07-04,0.6290,-0.0052,-9.26
166025,中欧远见两年定期开放混合A,沪港深灵活配置（封闭式）,0,0,2024-07-04,0.7959,-0.0019,-6.06
009147,建信新能源行业股票A,行业股票 - 其它,0,0,2024-07-04,1.2962,0.0052,-12.03
506001,万家科创板 2 年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7621,-0.0075,-14.05
159861,国泰中证环保产业50ETF,行业股票 - 其它,0,0,2024-07-04,0.7487,-0.0096,-11.77
010419,申万菱信中证环保产业指数（LOF）C,行业股票 - 其它,0,0,2024-07-04,0.8558,-0.0097,-10.87
968041,惠理价值基金P类人民币对冲,行业股票-其他,0,0,2024-07-03,9.4515,0.1257,4.71
005089,嘉实新添辉定期开放灵活配置混合C,灵活配置（封闭式）,0,0,2024-07-04,0.7490,-0.0035,-9.18
050015,博时大中华亚太精选股票（QDII）人民币,QDII亚太区不包括日本股票,0,0,2024-07-03,0.9070,0.0110,11.84
968113,海通亚洲高收益债券基金 H类 美元,亚洲高收益债券,0,0,2024-07-04,$5.9444,0.0071,7.20
164826,工银瑞信创业板两年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.6651,-0.0055,-6.35
007101,中欧远见两年定期开放混合C,沪港深灵活配置（封闭式）,0,0,2024-07-04,0.7682,-0.0019,-6.35
501087,交银施罗德瑞丰混合（LOF）,沪港深积极配置,0,0,2024-07-04,1.0380,-0.0046,-6.60
516120,富国中证细分化工产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.5898,-0.0044,-5.02
516220,国泰中证细分化工产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.6148,-0.0045,-4.79
161838,银华创业板两年定期开放混合,积极配置 - 中小盘（封闭式）,0,0,2024-06-30,0.5528,0.0000,-21.76
516020,华宝中证细分化工产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.5824,-0.0042,-4.77
169107,东方红恒阳五年定期开放混合,沪港深积极配置（封闭式）,0,0,2024-07-04,0.8100,-0.0035,-0.42
501186,华夏兴融灵活配置混合（LOF）A,灵活配置,0,0,2024-07-04,0.6489,-0.0077,-9.69
160143,南方创业板2年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.7787,-0.0093,-10.54
010628,广发瑞轩三个月定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-07-04,0.5399,-0.0043,-10.24
000904,银华回报灵活配置定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-06-30,1.2320,0.0000,-6.03
159870,鹏华中证细分化工产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.5581,-0.0041,-5.15
110011,易方达优质精选混合（QDII）,QDII大中华区股债混合,0,0,2024-07-04,4.6337,-0.0040,-3.63
010889,工银瑞信创业板两年定期开放混合C,沪港深积极配置（封闭式）,0,0,2024-07-04,0.6480,-0.0054,-6.72
516960,国泰中证细分机械设备产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.6435,-0.0041,-7.48
512580,广发中证环保产业ETF,行业股票 - 其它,0,0,2024-07-04,0.8551,-0.0103,-10.91
009695,招商成长精选一年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.7358,-0.0044,-3.84
005549,富国成长优选三年定期开放灵活配置混合,灵活配置（封闭式）,0,0,2024-07-04,0.7500,-0.0073,-13.23
009681,南方创新精选一年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.6654,-0.0003,-5.75
012537,华宝中证细分化工产业主题ETF联接A,行业股票 - 其它,0,0,2024-07-04,0.5587,-0.0038,-4.64
164905,交银国证新能源指数（LOF）A,行业股票 - 其它,0,0,2024-07-04,0.7695,-0.0060,-10.06
010518,华夏先锋科技一年定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.6082,0.0009,-12.79
162717,广发成长新动能混合A,标准混合,0,0,2024-07-04,0.8330,-0.0136,-16.54
169102,东方红睿阳三年定期开放灵活配置混合,沪港深积极配置（封闭式）,0,0,2024-07-04,1.2439,-0.0015,-5.36
012538,华宝中证细分化工产业主题ETF联接C,行业股票 - 其它,0,0,2024-07-04,0.5553,-0.0039,-4.75
012082,博时数字经济混合A,沪港深积极配置,0,0,2024-07-04,0.5835,-0.0023,-10.79
163418,兴全合兴混合（LOF）A,沪港深积极配置,0,0,2024-07-04,0.5821,-0.0024,-0.67
009682,南方创新精选一年定期开放混合C,沪港深积极配置（封闭式）,0,0,2024-07-04,0.6498,-0.0002,-6.03
012123,招商金安成长严选混合,沪港深积极配置,0,0,2024-07-04,0.5639,-0.0033,-5.61
168601,汇安裕阳三年定期开放混合,积极配置 - 大盘成长（封闭式）,0,0,2024-06-30,0.8977,-0.0001,-18.40
159886,富国中证细分机械设备产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.6651,-0.0043,-7.60
009364,工银瑞信科技创新6个月定期开放混合A,沪港深积极配置（封闭式）,0,0,2024-07-04,0.8543,-0.0042,0.19
