代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
010640,财通稳进回报6个月持有期混合A,沪港深灵活配置,0,0,2024-07-04,1.0049,-0.0002,-0.25
012147,富国大盘核心资产混合,沪港深积极配置,0,0,2024-07-04,0.8063,-0.0008,4.51
012095,长信颐和养老三年持有混合（FOF）A,标准混合,0,0,2024-07-02,0.8146,-0.0034,-4.74
012343,广发瑞泽精选混合C,沪港深积极配置,0,0,2024-07-04,0.5974,-0.0070,-14.67
012400,南方永元一年持有债券C,积极债券,0,0,2024-07-04,1.0039,0.0004,3.90
012620,嘉实中证软件服务ETF联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.4948,-0.0120,-29.90
012066,嘉实民安添复一年持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0094,0.0001,1.13
012342,广发瑞泽精选混合A,沪港深积极配置,0,0,2024-07-04,0.6038,-0.0071,-14.50
012214,民生加银核心资产股票A,沪港深股票,0,0,2024-07-04,0.6730,0.0004,9.31
012619,嘉实中证软件服务ETF联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.4981,-0.0121,-29.80
013687,平安成长龙头1年持有混合A,沪港深积极配置,0,0,2024-07-04,0.5824,-0.0028,-15.14
012065,嘉实民安添复一年持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0201,0.0001,1.33
159770,天弘中证机器人ETF,大盘成长股票,0,0,2024-07-04,0.6271,-0.0058,-17.24
012530,永赢惠添盈一年持有期混合,沪港深积极配置,0,0,2024-07-04,0.8238,-0.0128,9.53
013659,国联金融鑫选3个月持有混合A,沪港深积极配置,0,0,2024-07-04,0.7816,-0.0033,0.90
012215,民生加银核心资产股票C,沪港深股票,0,0,2024-07-04,0.6658,0.0003,9.08
013688,平安成长龙头1年持有混合C,沪港深积极配置,0,0,2024-07-04,0.5704,-0.0028,-15.48
516530,银华中证现代物流ETF,行业股票 - 其它,0,0,2024-07-04,0.8223,-0.0056,7.93
013660,国联金融鑫选3个月持有混合C,沪港深积极配置,0,0,2024-07-04,0.7691,-0.0033,0.59
013797,博时优质鑫选一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8333,0.0040,14.28
013798,博时优质鑫选一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8200,0.0039,13.92
012160,财通资管健康产业混合C,行业混合 - 医药,0,0,2024-07-04,0.8179,-0.0193,-19.53
012159,财通资管健康产业混合A,行业混合 - 医药,0,0,2024-07-04,0.8265,-0.0195,-19.36
013816,汇添富中证光伏产业指数增强A,行业股票 - 其它,0,0,2024-07-04,0.4044,-0.0084,-23.29
159728,南方国证在线消费ETF,大盘平衡股票,0,0,2024-07-04,0.5752,-0.0141,-22.83
013512,汇添富添福增长稳健养老目标一年持有混合（FOF）A,保守混合,0,0,2024-07-02,0.9231,-0.0013,0.37
013817,汇添富中证光伏产业指数增强C,行业股票 - 其它,0,0,2024-07-04,0.4017,-0.0083,-23.38
013126,华夏中证细分食品饮料产业主题ETF联接C,行业股票 - 消费,0,0,2024-07-04,0.6552,-0.0072,-11.75
013125,华夏中证细分食品饮料产业主题ETF联接A,行业股票 - 消费,0,0,2024-07-04,0.6605,-0.0073,-11.62
013078,方正富邦策略轮动混合A,沪港深积极配置,0,0,2024-07-04,0.7810,-0.0031,-1.28
012770,光大保德信创新生活混合A,沪港深积极配置,0,0,2024-07-04,0.6730,-0.0032,-1.39
516750,富国中证全指建筑材料ETF,行业股票 - 其它,0,0,2024-07-04,0.5876,-0.0127,-13.38
013079,方正富邦策略轮动混合C,沪港深积极配置,0,0,2024-07-04,0.7647,-0.0030,-1.68
970051,银河安丰九个月滚动持有混合,保守混合,0,0,2024-07-04,1.2127,-0.0023,0.11
160646,鹏华中证沪港深科技龙头指数（LOF）A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6629,-0.0022,-2.60
013051,汇泉臻心致远混合A,沪港深积极配置,0,0,2024-07-04,0.4449,-0.0066,-24.07
012809,鹏华中证沪港深科技龙头指数（LOF）C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6578,-0.0021,-2.72
013476,华宝中证智能电动汽车ETF联接C,大盘平衡股票,0,0,2024-07-04,0.4855,-0.0018,-8.31
013475,华宝中证智能电动汽车ETF联接A,大盘平衡股票,0,0,2024-07-04,0.4894,-0.0018,-8.18
012055,鹏华安康一年持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9980,0.0000,4.34
012054,鹏华安康一年持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0087,-0.0001,4.54
159739,鹏华中证云计算与大数据主题ETF,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7587,-0.0147,-12.86
013690,湘财久盛39个月定期开放债券C,纯债（封闭式）,0,0,2024-06-30,1.0104,0.0002,1.19
013689,湘财久盛39个月定期开放债券A,纯债（封闭式）,0,0,2024-06-30,1.0090,0.0001,1.33
968056,海通亚洲高收益债券基金 H 人民币,亚洲高收益债券,0,0,2024-07-04,62.5258,-0.0168,-
012038,银华尊颐稳健养老目标一年持有期混合（FOF）A,保守混合,0,0,2024-07-02,0.9227,-0.0036,-0.91
010641,财通稳进回报6个月持有期混合C,沪港深灵活配置,0,0,2024-07-04,0.9969,-0.0002,-0.40
516730,浦银安盛中证证券公司30ETF,行业股票 - 金融地产,0,0,2024-07-04,0.6886,-0.0121,-13.87
012399,南方永元一年持有债券A,积极债券,0,0,2024-07-04,1.0148,0.0004,4.11
012167,浦银安盛颐享稳健养老目标一年持有期混合（FOF）A,保守混合,0,0,2024-07-03,0.9185,0.0007,1.98
010640,财通稳进回报6个月持有期混合A,沪港深灵活配置,0,0,2024-07-04,1.0049,-0.0002,-0.25
012147,富国大盘核心资产混合,沪港深积极配置,0,0,2024-07-04,0.8063,-0.0008,4.51
012095,长信颐和养老三年持有混合（FOF）A,标准混合,0,0,2024-07-02,0.8146,-0.0034,-4.74
012343,广发瑞泽精选混合C,沪港深积极配置,0,0,2024-07-04,0.5974,-0.0070,-14.67
012400,南方永元一年持有债券C,积极债券,0,0,2024-07-04,1.0039,0.0004,3.90
012620,嘉实中证软件服务ETF联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.4948,-0.0120,-29.90
012066,嘉实民安添复一年持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0094,0.0001,1.13
012342,广发瑞泽精选混合A,沪港深积极配置,0,0,2024-07-04,0.6038,-0.0071,-14.50
012214,民生加银核心资产股票A,沪港深股票,0,0,2024-07-04,0.6730,0.0004,9.31
012619,嘉实中证软件服务ETF联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.4981,-0.0121,-29.80
013687,平安成长龙头1年持有混合A,沪港深积极配置,0,0,2024-07-04,0.5824,-0.0028,-15.14
012065,嘉实民安添复一年持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0201,0.0001,1.33
159770,天弘中证机器人ETF,大盘成长股票,0,0,2024-07-04,0.6271,-0.0058,-17.24
012530,永赢惠添盈一年持有期混合,沪港深积极配置,0,0,2024-07-04,0.8238,-0.0128,9.53
013659,国联金融鑫选3个月持有混合A,沪港深积极配置,0,0,2024-07-04,0.7816,-0.0033,0.90
012215,民生加银核心资产股票C,沪港深股票,0,0,2024-07-04,0.6658,0.0003,9.08
013688,平安成长龙头1年持有混合C,沪港深积极配置,0,0,2024-07-04,0.5704,-0.0028,-15.48
516530,银华中证现代物流ETF,行业股票 - 其它,0,0,2024-07-04,0.8223,-0.0056,7.93
013660,国联金融鑫选3个月持有混合C,沪港深积极配置,0,0,2024-07-04,0.7691,-0.0033,0.59
013797,博时优质鑫选一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8333,0.0040,14.28
013798,博时优质鑫选一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8200,0.0039,13.92
012160,财通资管健康产业混合C,行业混合 - 医药,0,0,2024-07-04,0.8179,-0.0193,-19.53
012159,财通资管健康产业混合A,行业混合 - 医药,0,0,2024-07-04,0.8265,-0.0195,-19.36
013816,汇添富中证光伏产业指数增强A,行业股票 - 其它,0,0,2024-07-04,0.4044,-0.0084,-23.29
159728,南方国证在线消费ETF,大盘平衡股票,0,0,2024-07-04,0.5752,-0.0141,-22.83
013512,汇添富添福增长稳健养老目标一年持有混合（FOF）A,保守混合,0,0,2024-07-02,0.9231,-0.0013,0.37
013817,汇添富中证光伏产业指数增强C,行业股票 - 其它,0,0,2024-07-04,0.4017,-0.0083,-23.38
013126,华夏中证细分食品饮料产业主题ETF联接C,行业股票 - 消费,0,0,2024-07-04,0.6552,-0.0072,-11.75
013125,华夏中证细分食品饮料产业主题ETF联接A,行业股票 - 消费,0,0,2024-07-04,0.6605,-0.0073,-11.62
013078,方正富邦策略轮动混合A,沪港深积极配置,0,0,2024-07-04,0.7810,-0.0031,-1.28
012770,光大保德信创新生活混合A,沪港深积极配置,0,0,2024-07-04,0.6730,-0.0032,-1.39
516750,富国中证全指建筑材料ETF,行业股票 - 其它,0,0,2024-07-04,0.5876,-0.0127,-13.38
013079,方正富邦策略轮动混合C,沪港深积极配置,0,0,2024-07-04,0.7647,-0.0030,-1.68
970051,银河安丰九个月滚动持有混合,保守混合,0,0,2024-07-04,1.2127,-0.0023,0.11
160646,鹏华中证沪港深科技龙头指数（LOF）A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6629,-0.0022,-2.60
013051,汇泉臻心致远混合A,沪港深积极配置,0,0,2024-07-04,0.4449,-0.0066,-24.07
012809,鹏华中证沪港深科技龙头指数（LOF）C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6578,-0.0021,-2.72
013676,兴银兴慧一年持有混合A,保守混合,0,0,2024-07-04,0.9527,-0.0065,-3.78
013052,汇泉臻心致远混合C,沪港深积极配置,0,0,2024-07-04,0.4402,-0.0065,-24.21
013677,兴银兴慧一年持有混合C,保守混合,0,0,2024-07-04,0.9501,-0.0065,-3.83
013755,中银证券内需增长混合A,积极配置 - 大盘平衡,0,0,2024-07-04,0.4164,-0.0019,-11.95
013552,汇添富成长领先混合A,沪港深积极配置,0,0,2024-07-04,0.7314,-0.0021,-3.98
013756,中银证券内需增长混合C,积极配置 - 大盘平衡,0,0,2024-07-04,0.4120,-0.0019,-12.12
012183,广发沪港深精选混合C,沪港深积极配置,0,0,2024-07-04,0.8431,0.0050,8.26
013553,汇添富成长领先混合C,沪港深积极配置,0,0,2024-07-04,0.7221,-0.0020,-4.22
013811,广发上证科创板50成份ETF联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.5049,-0.0078,-18.34
012182,广发沪港深精选混合A,沪港深积极配置,0,0,2024-07-04,0.8565,0.0050,8.58
012189,华安优势龙头混合C,沪港深积极配置,0,0,2024-07-04,0.4598,-0.0007,-12.65
013810,广发上证科创板50成份ETF联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.5090,-0.0079,-18.22
012439,东方红睿和三年定开混合C,沪港深积极配置（封闭式）,0,0,2024-06-30,0.5841,0.0000,0.60
012188,华安优势龙头混合A,沪港深积极配置,0,0,2024-07-04,0.4658,-0.0008,-12.44
013707,同泰泰和三个月定开债C,纯债（封闭式）,0,0,2024-07-04,1.0772,-0.0004,2.14
169109,东方红睿和三年定开混合A,沪港深积极配置（封闭式）,0,0,2024-06-30,0.5901,-0.0001,0.80
013706,同泰泰和三个月定开债A,纯债（封闭式）,0,0,2024-07-04,1.0804,-0.0005,2.18
501210,交银施罗德智选星光混合（FOF-LOF）A,积极配置 - 大盘平衡,0,0,2024-07-03,0.6934,-0.0036,-9.88
013787,交银施罗德智选星光混合（FOF-LOF）C,积极配置 - 大盘平衡,0,0,2024-07-03,0.6824,-0.0036,-10.16
013745,浦银双月鑫60天滚动持有短债A,短债,0,0,2024-07-04,1.0853,0.0000,2.31
013746,浦银双月鑫60天滚动持有短债C,短债,0,0,2024-07-04,1.0796,0.0000,2.21
013465,博时智选量化多因子股票A,大盘平衡股票,0,0,2024-07-04,0.8156,-0.0075,-3.54
013466,博时智选量化多因子股票C,大盘平衡股票,0,0,2024-07-04,0.8048,-0.0074,-3.78
013647,汇添富经典价值成长一年持有混合（FOF）,积极配置 - 大盘平衡,0,0,2024-07-02,0.7417,-0.0032,1.46
013814,汇添富稳鑫120天滚动持有债券A,短债,0,0,2024-07-04,1.1011,0.0001,1.94
013815,汇添富稳鑫120天滚动持有债券C,短债,0,0,2024-07-04,1.0942,0.0001,1.84
159731,华夏中证石化产业ETF,行业股票 - 其它,0,0,2024-07-04,0.6975,-0.0011,7.57
013825,广发优选配置混合（FOF-LOF）C,灵活配置,0,0,2024-07-03,0.8173,-0.0043,-2.61
501212,广发优选配置混合（FOF-LOF）A,灵活配置,0,0,2024-07-03,0.8261,-0.0043,-2.41
159793,平安中证沪港深线上消费主题ETF,沪港深股票,0,0,2024-07-04,0.6303,-0.0075,-8.68
013736,创金合信添福平衡养老目标三年持有期混合（FOF）C,标准混合,0,0,2024-07-02,0.8404,-0.0011,-2.56
013735,创金合信添福平衡养老目标三年持有期混合（FOF）A,标准混合,0,0,2024-07-02,0.8496,-0.0011,-2.36
013564,银华季季盈3个月滚动持有债券B,普通债券,0,0,2024-07-04,1.0794,0.0000,1.28
013563,银华季季盈3个月滚动持有债券A,普通债券,0,0,2024-07-04,1.0854,0.0000,1.38
013565,银华季季盈3个月滚动持有债券C,普通债券,0,0,2024-07-04,1.0796,0.0001,1.29
968115,华夏精选固定收益配置基金R类人民币（对冲）基金份额,其他债券,0,0,2024-07-03,0.9999,0.0007,0.96
012704,中银兴利稳健回报灵活配置混合A,沪港深灵活配置,0,0,2024-07-04,0.6796,-0.0069,-7.23
013802,财通资管中证钢铁指数A,行业股票 - 其它,0,0,2024-07-04,0.6674,-0.0081,-7.97
013389,华夏成长先锋一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.7140,0.0014,-10.83
013703,招商添福1年定开债,纯债（封闭式）,0,0,2024-06-30,1.0114,0.0001,2.27
013703,招商添福1年定开债,纯债（封闭式）,0,0,2024-06-30,1.0114,0.0001,2.27
012705,中银兴利稳健回报灵活配置混合C,沪港深灵活配置,0,0,2024-07-04,0.6688,-0.0068,-7.52
013754,招商稳福短债14天滚动持有债券C,短债,0,0,2024-07-04,1.0682,0.0000,1.33
013803,财通资管中证钢铁指数C,行业股票 - 其它,0,0,2024-07-04,0.6643,-0.0080,-8.02
012762,华泰柏瑞上证红利ETF联接C,大盘价值股票,0,0,2024-07-04,1.0937,-0.0051,14.09
013390,华夏成长先锋一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.7009,0.0013,-11.15
013285,上银价值增长3个月持有期混合C,标准混合,0,0,2024-07-04,0.9486,-0.0017,2.68
012259,天弘鑫悦成长混合C,沪港深积极配置,0,0,2024-07-04,0.8003,-0.0072,2.18
013753,招商稳福短债14天滚动持有债券A,短债,0,0,2024-07-04,1.0741,0.0001,1.44
013486,尚正竞争优势混合C,沪港深积极配置,0,0,2024-07-04,1.1590,-0.0023,14.66
012761,华泰柏瑞上证红利ETF联接A,大盘价值股票,0,0,2024-07-04,1.0969,-0.0052,14.14
013729,创金合信恒宁30天滚动持有短债C,普通债券,0,0,2024-07-04,1.0770,0.0001,1.63
013284,上银价值增长3个月持有期混合A,标准混合,0,0,2024-07-04,0.9558,-0.0018,2.84
013112,中金安益30天滚动持有短债C,短债,0,0,2024-07-04,1.0844,0.0001,1.71
012258,天弘鑫悦成长混合A,沪港深积极配置,0,0,2024-07-04,0.8084,-0.0074,2.39
013485,尚正竞争优势混合A,沪港深积极配置,0,0,2024-07-04,1.1777,-0.0023,15.01
013728,创金合信恒宁30天滚动持有短债A,普通债券,0,0,2024-07-04,1.0829,0.0001,1.74
013111,中金安益30天滚动持有短债A,短债,0,0,2024-07-04,1.0898,0.0001,1.80
013788,华泰柏瑞信用增利债券(LOF)B,积极债券,0,0,2024-07-04,1.1627,-0.0005,1.34
159730,博时国证龙头家电ETF,行业股票 - 消费,0,0,2024-07-04,0.8831,0.0018,8.46
013170,建信彭博政策性银行债券1-5年指数C,利率债,0,0,2024-07-04,1.0646,-0.0002,2.50
013845,中信建投睿选6个月持有混合（FOF）C,积极配置 - 大盘平衡,0,0,2024-07-03,0.7229,-0.0023,1.89
013169,建信彭博政策性银行债券1-5年指数A,利率债,0,0,2024-07-04,1.0675,-0.0002,2.56
013536,鹏华稳华90天滚动持有债券A,纯债,0,0,2024-07-04,1.1004,0.0001,2.00
013844,中信建投睿选6个月持有混合（FOF）A,积极配置 - 大盘平衡,0,0,2024-07-03,0.7307,-0.0023,2.10
013849,同泰优选配置3个月持有混合（FOF）A,积极配置 - 大盘平衡,0,0,2024-07-03,0.7009,0.0039,-6.61
013537,鹏华稳华90天滚动持有债券C,纯债,0,0,2024-07-04,1.0946,0.0001,1.90
013561,国联匠心优选混合A,沪港深积极配置,0,0,2024-07-04,0.6813,-0.0066,-9.87
013850,同泰优选配置3个月持有混合（FOF）C,积极配置 - 大盘平衡,0,0,2024-07-03,0.6950,0.0039,-6.80
013562,国联匠心优选混合C,沪港深积极配置,0,0,2024-07-04,0.6669,-0.0065,-10.23
013836,博时时代消费混合A,行业混合 - 消费,0,0,2024-07-04,0.5964,-0.0058,-9.70
013837,博时时代消费混合C,行业混合 - 消费,0,0,2024-07-04,0.5844,-0.0057,-10.08
900015,中信证券债券增强六个月持有期债券A,积极债券,0,0,2024-07-04,1.0575,0.0000,3.78
900155,中信证券债券增强六个月持有期债券C,积极债券,0,0,2024-07-04,1.0461,0.0001,3.56
900026,中信证券信盈一年持有期债券,普通债券,0,0,2024-07-04,1.0146,0.0001,4.06
900018,中信证券增利一年定期开放债券A,普通债券（封闭式）,0,0,2024-07-04,1.2108,0.0001,5.20
900188,中信证券增利一年定期开放债券C,普通债券（封闭式）,0,0,2024-07-04,1.1976,0.0001,4.99
012823,富国安利90天滚动持有债券A,纯债,0,0,2024-07-04,1.0938,0.0000,1.90
012824,富国安利90天滚动持有债券C,纯债,0,0,2024-07-04,1.0894,0.0000,1.82
012880,国泰景气优选混合A,沪港深积极配置,0,0,2024-07-04,0.6443,-0.0054,-20.87
012881,国泰景气优选混合C,沪港深积极配置,0,0,2024-07-04,0.6358,-0.0054,-21.07
012479,汇安信泰稳健一年持有期混合A,沪港深保守混合,0,0,2024-07-04,0.8599,-0.0003,0.75
012480,汇安信泰稳健一年持有期混合C,沪港深保守混合,0,0,2024-07-04,0.8508,-0.0003,0.54
013725,信澳鑫益债券C,积极债券,0,0,2024-07-04,0.9843,-0.0021,0.71
013724,信澳鑫益债券A,积极债券,0,0,2024-07-04,0.9940,-0.0022,0.89
013661,华安研究领航混合A,沪港深积极配置,0,0,2024-07-04,0.7430,0.0021,8.18
013293,长城健康消费混合A,行业混合 - 医药,0,0,2024-07-04,0.5304,-0.0027,-15.47
013662,华安研究领航混合C,沪港深积极配置,0,0,2024-07-04,0.7315,0.0020,7.84
013904,景顺长城养老目标日期2035三年持有期混合（FOF）A,目标日期,0,0,2024-07-02,0.8644,-0.0043,-4.10
517390,天弘中证沪港深云计算产业ETF,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7441,-0.0096,-6.72
013869,创金合信物联网主题股票A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6671,-0.0034,-6.91
013870,创金合信物联网主题股票C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.6585,-0.0033,-7.15
013280,宏利睿智稳健灵活配置混合C,灵活配置,0,0,2024-07-04,0.9450,-0.0065,-6.79
012341,西藏东财中证食品饮料指数增强C,行业股票 - 消费,0,0,2024-07-04,0.5979,-0.0081,-13.92
012340,西藏东财中证食品饮料指数增强A,行业股票 - 消费,0,0,2024-07-04,0.6027,-0.0082,-13.79
013748,兴业聚盈混合C,保守混合,0,0,2024-07-04,1.4367,-0.0009,1.19
013747,兴业聚丰混合C,保守混合,0,0,2024-07-04,1.0859,-0.0027,2.20
013742,兴业聚源混合C,保守混合,0,0,2024-07-04,1.2138,-0.0026,1.80
013875,鑫元合享纯债债券D,纯债,0,0,2021-10-15,1.0000,-,-
013880,广发招享混合C,保守混合,0,0,2024-07-04,1.2266,-0.0021,-0.72
013227,中邮鑫享30天滚动持有短债债券A,短债,0,0,2024-07-04,1.0612,-0.0001,1.38
013653,中银上海清算所0-5年农发行债券指数,利率债,0,0,2024-07-04,1.0220,-0.0002,2.60
013228,中邮鑫享30天滚动持有短债债券C,短债,0,0,2024-07-04,1.0553,-0.0002,1.27
012529,广发鑫睿一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.7305,-0.0074,-13.24
012528,广发鑫睿一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.7422,-0.0075,-12.98
